Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Income_cat,Age,Education_Level,Marital_In_Relationship,Marital_Not_In_Relationship,Marital_Other,Children,Customer_Fidelity
95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,"(1729.999, 32011.0]",45,3,True,False,False,1,4240
32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,"(71819.0, 666666.0]",65,2,True,False,False,0,4034
32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,"(58482.0, 71819.0]",55,2,False,True,False,1,4560
85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",54,3,True,False,False,0,4587
93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,"(71819.0, 666666.0]",58,2,True,False,False,1,4640
24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",62,3,False,True,False,1,4484
44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,"(44529.0, 58482.0]",57,2,False,True,False,1,4638
15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",35,2,True,False,False,0,4462
82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",44,3,False,True,False,1,4358
27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",49,2,False,True,False,0,4458
72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",60,3,True,False,False,2,4514
7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,"(1729.999, 32011.0]",48,2,False,True,False,1,3971
57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",53,2,True,False,False,1,4125
84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,"(71819.0, 666666.0]",69,2,False,True,False,0,4581
53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,"(71819.0, 666666.0]",82,3,False,True,False,0,4235
48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,"(71819.0, 666666.0]",66,2,False,True,False,2,4501
2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,"(1729.999, 32011.0]",48,3,True,False,False,1,4261
65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,"(44529.0, 58482.0]",56,3,True,False,False,1,4547
45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",55,2,True,False,False,0,4335
42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,"(58482.0, 71819.0]",68,2,False,True,False,0,4557
29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,"(58482.0, 71819.0]",60,3,True,False,False,2,4341
83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",51,3,True,False,False,2,4185
93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",78,3,True,False,False,1,4238
40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",43,3,True,False,False,1,4137
47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",57,3,True,False,False,2,4053
50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,"(71819.0, 666666.0]",74,2,True,False,False,1,4411
40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",50,2,True,False,False,2,4625
3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,"(44529.0, 58482.0]",69,3,False,True,False,1,4440
62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,"(44529.0, 58482.0]",76,3,False,True,False,1,4551
25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,"(32011.0, 44529.0]",66,3,True,False,False,1,4062
48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,"(1729.999, 32011.0]",52,2,True,False,False,1,4266
56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,"(71819.0, 666666.0]",41,3,True,False,False,0,4107
68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",75,2,True,False,False,1,4495
64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",48,2,False,True,False,1,4655
67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",41,2,True,False,False,0,4029
94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",49,3,True,False,False,1,4617
82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",74,2,False,True,False,0,4472
3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,"(58482.0, 71819.0]",43,2,True,False,False,0,4568
24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",51,3,True,False,False,1,3973
54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",57,2,False,True,False,2,4419
20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",71,2,True,False,False,1,4466
96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",85,3,False,True,False,0,4320
19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,"(44529.0, 58482.0]",49,2,True,False,False,1,4248
60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",74,2,False,True,False,0,4012
2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,"(71819.0, 666666.0]",49,3,True,False,False,0,4649
13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",61,3,False,True,False,0,4182
37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,"(71819.0, 666666.0]",75,3,False,True,False,0,4021
59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",49,2,True,False,False,1,4127
55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,"(44529.0, 58482.0]",69,2,False,True,False,1,4579
60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,"(71819.0, 666666.0]",35,2,False,True,False,0,4396
48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",75,3,False,True,False,2,4017
38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",60,3,True,False,False,1,4325
8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,"(58482.0, 71819.0]",63,3,False,True,False,0,4319
19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,"(32011.0, 44529.0]",47,2,True,False,False,2,3976
32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,"(32011.0, 44529.0]",73,2,False,True,False,2,4383
27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",59,2,False,True,False,1,4139
58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,"(71819.0, 666666.0]",78,2,True,False,False,0,4273
59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",53,2,True,False,False,1,4214
29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,"(71819.0, 666666.0]",62,2,True,False,False,1,4085
60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,"(71819.0, 666666.0]",76,2,False,True,False,0,4451
41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,"(71819.0, 666666.0]",47,3,True,False,False,0,4121
27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,"(44529.0, 58482.0]",59,2,False,True,False,1,4464
28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,"(32011.0, 44529.0]",42,2,False,True,False,1,4060
8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,"(32011.0, 44529.0]",54,2,True,False,False,2,4508
18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",50,2,True,False,False,1,4412
76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,"(44529.0, 58482.0]",54,2,True,False,False,2,4198
0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,"(1729.999, 32011.0]",56,2,True,False,False,1,4231
32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,"(32011.0, 44529.0]",62,2,True,False,False,0,4660
2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",57,3,False,True,False,2,4246
16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,"(32011.0, 44529.0]",46,2,True,False,False,1,4044
56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,"(1729.999, 32011.0]",41,3,False,True,False,1,4535
97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,"(1729.999, 32011.0]",41,2,True,False,False,1,4451
15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,"(1729.999, 32011.0]",51,3,False,True,False,1,4613
35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,"(71819.0, 666666.0]",74,2,True,False,False,0,4101
3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",63,3,True,False,False,1,4348
49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",50,2,False,True,False,2,4466
4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,"(1729.999, 32011.0]",68,2,True,False,False,1,4516
45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",47,2,True,False,False,2,4472
37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",34,2,True,False,False,0,4336
39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",39,2,True,False,False,1,4215
38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,"(44529.0, 58482.0]",69,2,True,False,False,1,4041
8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,"(71819.0, 666666.0]",62,3,False,True,False,0,4159
89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",54,3,True,False,False,1,4422
47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,"(71819.0, 666666.0]",78,3,False,True,False,0,4219
75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,"(71819.0, 666666.0]",67,2,False,True,False,1,4051
86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",65,2,True,False,False,2,4402
4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,"(71819.0, 666666.0]",45,2,True,False,False,0,4001
73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,"(71819.0, 666666.0]",50,2,True,False,False,0,4633
46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",50,3,True,False,False,1,4515
38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,"(32011.0, 44529.0]",52,3,True,False,False,1,4493
73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",45,2,False,True,False,1,4142
66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",55,2,False,True,False,1,4442
36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",58,3,False,True,False,1,4151
29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,"(1729.999, 32011.0]",55,2,True,False,False,1,4625
29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,"(32011.0, 44529.0]",59,2,False,True,False,0,3981
6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",53,3,False,True,False,2,4248
97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",48,2,True,False,False,1,4198
61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",55,2,True,False,False,1,4544
68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,"(32011.0, 44529.0]",61,2,False,True,False,1,4465
73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",66,3,False,True,False,1,4249
90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",59,3,True,False,False,1,4083
81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,"(71819.0, 666666.0]",67,2,False,True,False,0,4369
1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",39,2,False,True,False,1,4464
79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,"(71819.0, 666666.0]",48,2,True,False,False,0,4291
92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,"(32011.0, 44529.0]",44,1,True,False,False,0,4482
31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,"(58482.0, 71819.0]",67,2,False,True,False,0,4655
46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",50,2,True,False,False,2,4421
14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,"(32011.0, 44529.0]",42,2,True,False,False,0,4449
89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",58,2,True,False,False,2,4404
31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,"(1729.999, 32011.0]",74,2,False,True,False,2,4055
75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",53,2,True,False,False,3,4606
42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",47,2,True,False,False,1,4101
53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",43,3,True,False,False,1,4414
53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",69,2,True,False,False,2,4123
23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,"(71819.0, 666666.0]",73,3,True,False,False,1,4108
57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",60,3,True,False,False,1,4462
49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,"(32011.0, 44529.0]",46,3,True,False,False,1,4090
6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",60,2,True,False,False,2,4438
29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,"(1729.999, 32011.0]",72,2,False,True,False,0,4219
5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,"(44529.0, 58482.0]",76,3,True,False,False,1,4624
98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,"(1729.999, 32011.0]",40,2,True,False,False,1,4661
80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,"(58482.0, 71819.0]",78,3,False,True,False,1,4440
4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",70,2,True,False,False,1,4179
70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",49,2,True,False,False,1,4193
32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",50,2,True,False,False,1,4390
82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,"(32011.0, 44529.0]",41,2,True,False,False,1,4238
27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",75,2,True,False,False,1,4170
94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,"(71819.0, 666666.0]",48,2,True,False,False,2,4597
23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",74,2,False,True,False,1,4357
97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",41,2,True,False,False,1,4422
25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,"(58482.0, 71819.0]",43,2,True,False,False,0,4470
92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",34,2,False,True,False,0,4387
98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,"(71819.0, 666666.0]",55,2,False,True,False,3,4606
19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",44,2,True,False,False,1,4176
80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",46,3,True,False,False,1,4174
80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",54,2,True,False,False,1,4620
79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",55,2,False,True,False,1,4175
50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",66,2,True,False,False,1,3984
60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,"(58482.0, 71819.0]",52,2,True,False,False,0,4255
44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,"(71819.0, 666666.0]",55,2,False,True,False,1,4645
0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",78,2,True,False,False,0,4148
28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,"(32011.0, 44529.0]",74,2,True,False,False,2,4441
35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,"(44529.0, 58482.0]",50,2,False,True,False,2,4244
49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",66,2,False,True,False,1,3971
46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",70,3,False,True,False,2,3991
97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",72,2,True,False,False,2,3967
51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",60,2,False,True,False,0,4431
80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,"(58482.0, 71819.0]",52,2,False,True,False,1,4595
10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",49,3,False,True,False,1,4307
29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,"(58482.0, 71819.0]",75,2,True,False,False,1,4504
52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,Desconocido,56,3,True,False,False,2,4371
74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",56,2,True,False,False,1,4148
82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,Desconocido,44,3,False,True,False,1,4358
54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",43,3,True,False,False,0,4211
93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,"(32011.0, 44529.0]",47,2,True,False,False,2,4497
63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,"(58482.0, 71819.0]",51,2,True,False,False,1,4650
92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",74,2,False,True,False,1,4503
40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,"(32011.0, 44529.0]",77,2,True,False,False,0,4260
70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,"(71819.0, 666666.0]",73,3,True,False,False,1,4572
96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,"(1729.999, 32011.0]",41,2,True,False,False,1,4049
81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",46,2,True,False,False,1,4217
63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",76,2,True,False,False,1,4292
85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,"(71819.0, 666666.0]",69,2,True,False,False,1,4150
51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",56,2,True,False,False,1,4251
23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,"(32011.0, 44529.0]",38,3,False,True,False,0,4499
95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",42,2,True,False,False,0,4321
11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,"(58482.0, 71819.0]",55,2,False,True,False,1,4106
42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",48,3,True,False,False,1,4323
77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,"(1729.999, 32011.0]",65,1,False,True,False,0,4058
82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,Desconocido,54,2,True,False,False,2,4447
83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,Desconocido,71,3,True,False,False,1,4335
40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",52,2,True,False,False,1,4636
95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,0,Desconocido,70,2,False,True,False,1,4218
32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",65,2,True,False,False,1,4563
48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",37,2,True,False,False,0,4496
75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1,Desconocido,82,3,False,True,False,0,4206
24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",56,2,True,False,False,1,4462
61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",33,2,True,False,False,0,4525
6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,"(71819.0, 666666.0]",66,2,True,False,False,1,4054
16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,"(1729.999, 32011.0]",45,2,False,True,False,1,4232
39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,"(32011.0, 44529.0]",54,3,True,False,False,1,4199
2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,"(44529.0, 58482.0]",51,3,False,True,False,2,4266
49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",56,1,True,False,False,0,4215
31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",49,2,True,False,False,1,4022
58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,"(71819.0, 666666.0]",32,2,False,False,True,0,4521
5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,"(44529.0, 58482.0]",76,3,True,False,False,1,4624
90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",75,3,True,False,False,2,4368
47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",50,2,True,False,False,0,4236
25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",69,2,False,True,False,2,4361
60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,"(71819.0, 666666.0]",49,3,True,False,False,1,4602
67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,"(71819.0, 666666.0]",50,2,True,False,False,1,4541
40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",49,3,True,False,False,2,4065
63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",76,3,True,False,False,1,4002
1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,"(1729.999, 32011.0]",41,2,True,False,False,1,4614
89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,"(71819.0, 666666.0]",51,3,True,False,False,1,4094
40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",53,1,True,False,False,0,4450
5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",39,1,True,False,False,1,4572
3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",63,3,True,False,False,1,4348
1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,"(71819.0, 666666.0]",55,2,False,True,False,1,4525
24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",76,3,True,False,False,1,4350
89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,"(71819.0, 666666.0]",64,2,False,True,False,0,4614
48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",70,2,False,True,False,2,4356
31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,"(44529.0, 58482.0]",44,3,True,False,False,0,4519
68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,"(32011.0, 44529.0]",72,2,True,False,False,2,4008
46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,"(32011.0, 44529.0]",51,3,True,False,False,1,4204
92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",71,3,True,False,False,1,4304
